Date,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),THERMAL ZONE: CB1:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE: CB2:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE: LD:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE: MB:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE: LD IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),THERMAL ZONE: LD IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),THERMAL ZONE: MB IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),THERMAL ZONE: MB IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),THERMAL ZONE: CB1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),THERMAL ZONE: CB1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),THERMAL ZONE: CB2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),THERMAL ZONE: CB2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly)
 06/09  04:00:00,19.625,28.52009354,28.61015524,28.15898412,29.1448331,0,0,0,0,0,0,0,0,349200,0
 06/09  05:00:00,19.38333333,28.2515506,28.22871571,27.79436349,28.80598903,0,0,0,0,0,0,0,0,349200,0
 06/09  06:00:00,19.125,28.05731094,27.99438537,27.48934413,28.50616951,0,0,0,0,0,0,0,0,349200,0
 06/09  07:00:00,19.7,28.57432069,28.87090967,27.75096283,27.8942738,0,0,0,0,0,0,0,0,453240,104040
 06/09  08:00:00,20.95833333,29.51705162,30.54245137,29.11172179,28.1534295,0,0,0,0,0,0,0,0,1064520,186120
 06/09  09:00:00,22.2,31.03143579,32.38530103,29.65191796,28.81990942,0,0,0,0,0,0,0,0,921240,104040
 06/09  10:00:00,22.75833333,32.46432233,33.85598057,30.13585413,29.72512032,0,0,0,0,0,0,0,0,349200,0
 06/09  11:00:00,22.8,33.56517944,34.64529011,31.09259828,30.85088819,0,0,0,0,0,0,0,0,349200,0
 06/09  12:00:00,22.85833333,34.26652688,34.79872897,32.33918698,32.08697238,0,0,0,0,0,0,0,0,349200,0
 06/09  13:00:00,23.01666667,34.87345238,34.77288704,34.05672732,33.44341524,0,0,0,0,0,0,0,0,453240,104040
 06/09  14:00:00,23.21666667,35.44208705,34.84504472,35.52093231,34.7922054,0,0,0,0,0,0,0,0,453240,104040
 06/09  15:00:00,23.41666667,35.95710364,34.99158175,37.07484997,36.38769381,0,0,0,0,0,0,0,0,349200,0
 06/09  16:00:00,23.325,36.44654607,35.18904048,38.9588987,38.1534189,0,0,0,0,0,0,0,0,349200,0
 06/09  17:00:00,23.08333333,36.89250332,35.39658821,40.82467986,39.71225854,0,0,0,167769.7342,0,0,0,0,453240,104040
 06/09  18:00:00,22.825,37.22648737,35.67424555,42.07800126,40,0,0,0,1173147.052,0,0,0,0,1086480,208080
 06/09  19:00:00,22.35,37.27313676,35.78237578,26.10035887,39.99761102,0,19427364.76,0,663404.2918,0,0,0,0,1118520,240120
 06/09  20:00:00,21.69166667,36.8324003,35.52067968,26.00000026,39.12184365,3.49E-09,7646488.054,0,0,0,0,0,0,6580440,104040
 06/09  21:00:00,21.05,26.03902114,26.03205464,26,37.16163623,0,5839827.775,0,0,0,7795231.381,9.50E-08,3893375.457,1190520,312120
 06/09  22:00:00,20.625,26,26,26,26.03351955,0,4522376.269,0,8942421.839,0,3347092.037,6.39E-08,2324843.629,1294560,416160
 06/09  23:00:00,20.26666667,26,26,28.87425378,26,0,0,0,3877868.708,0,2096825.566,4.57E-08,1640784.982,557280,208080
 06/09  24:00:00,19.925,28.5402256,28.9122917,29.50515063,29.30473888,0,0,0,0,0,0,0,0,687600,0
 06/10  01:00:00,19.68333333,28.9373696,29.38391644,29.19781289,29.83796795,0,0,0,0,0,0,0,0,349200,0
 06/10  02:00:00,19.48333333,28.87000803,29.27796991,28.83260469,29.6662716,0,0,0,0,0,0,0,0,349200,0
 06/10  03:00:00,19.28333333,28.69665068,29.01090543,28.48198052,29.39604696,0,0,0,0,0,0,0,0,349200,0
 06/10  04:00:00,19.2,28.46620382,28.66209934,28.12577144,29.07811633,0,0,0,0,0,0,0,0,349200,0
 06/10  05:00:00,19.14166667,28.19926945,28.27014298,27.76621989,28.74035819,0,0,0,0,0,0,0,0,349200,0
 06/10  06:00:00,19.1,28.00565835,28.01549189,27.46910412,28.44835252,0,0,0,0,0,0,0,0,349200,0
 06/10  07:00:00,19.85833333,28.42412726,28.72691146,27.73843884,27.8370431,0,0,0,0,0,0,0,0,453240,104040
 06/10  08:00:00,21.15833333,29.2159129,30.22350654,29.08631444,28.07659489,0,0,0,0,0,0,0,0,1064520,186120
 06/10  09:00:00,22.45833333,30.6550929,31.97515682,29.66091252,28.79562366,0,0,0,0,0,0,0,0,921240,104040
 06/10  10:00:00,23.46666667,32.16432861,33.53221975,30.30075301,29.82590042,0,0,0,0,0,0,0,0,349200,0
 06/10  11:00:00,24.20833333,33.54119428,34.63500455,31.5822112,31.20232213,0,0,0,0,0,0,0,0,349200,0
 06/10  12:00:00,24.96666667,34.56194426,35.13917233,33.04052655,32.67894285,0,0,0,0,0,0,0,0,349200,0
 06/10  13:00:00,25.18333333,35.40877589,35.46552042,34.69579276,34.16814332,0,0,0,0,0,0,0,0,453240,104040
 06/10  14:00:00,25.04166667,36.34706894,35.98272633,36.28505992,35.76666235,0,0,0,0,0,0,0,0,453240,104040
 06/10  15:00:00,24.88333333,37.10942333,36.44360181,37.17689093,37.04952906,0,0,0,0,0,0,0,0,349200,0
 06/10  16:00:00,24.85833333,37.64868687,36.78820259,37.84907747,37.97660871,0,0,0,0,0,0,0,0,349200,0
 06/10  17:00:00,24.9,37.95167878,36.97593595,38.54483616,38.60400593,0,0,0,0,0,0,0,0,453240,104040
 06/10  18:00:00,24.95833333,37.97536943,36.95031366,39.14083446,38.83562104,0,0,0,0,0,0,0,0,1086480,208080
 06/10  19:00:00,24.65,37.69417444,36.67514624,26.01692432,38.4960541,1.99E-07,12914818.6,0,0,0,0,0,0,1118520,240120
 06/10  20:00:00,24.10833333,37.0435615,36.18696337,26,37.24997582,2.13E-09,6393160.646,0,0,0,0,0,0,6580440,104040
 06/10  21:00:00,23.55,26.03937383,26.0393304,26,35.61542363,0,5176142.32,0,0,0,7810076.725,7.43E-08,4146508.056,1190520,312120
 06/10  22:00:00,23.06666667,26,26,26,26.01412199,0,4139250.905,0,9110721.96,0,3359251.68,6.60E-08,2426942.197,1294560,416160
 06/10  23:00:00,22.60833333,26,26,28.68791554,26,0,0,0,3438882.502,0,2133487.541,3.29E-08,1697730.272,557280,208080
 06/10  24:00:00,22.16666667,28.63713827,29.01560678,29.35920276,29.08470655,0,0,0,0,0,0,0,0,687600,0
 06/11  01:00:00,21.94166667,29.08601758,29.53171045,29.12124014,29.65278832,0,0,0,0,0,0,0,0,349200,0
 06/11  02:00:00,21.84166667,29.07293397,29.47382624,28.84631216,29.57840318,0,0,0,0,0,0,0,0,349200,0
 06/11  03:00:00,21.74166667,28.97090949,29.2673368,28.58235107,29.41848031,0,0,0,0,0,0,0,0,349200,0
 06/11  04:00:00,21.58333333,28.80932215,28.98701822,28.31166721,29.21263013,0,0,0,0,0,0,0,0,349200,0
 06/11  05:00:00,21.44166667,28.61093572,28.66752512,28.03398741,28.98290807,0,0,0,0,0,0,0,0,349200,0
 06/11  06:00:00,21.28333333,28.41886795,28.37012277,27.79056729,28.76921365,0,0,0,0,0,0,0,0,349200,0
 06/11  07:00:00,21.725,28.47175469,28.4305213,28.05493543,28.15112694,0,0,0,0,0,0,0,0,453240,104040
 06/11  08:00:00,22.56666667,28.64678828,29.14224616,29.38015847,28.33813055,0,0,0,0,0,0,0,0,1064520,186120
 06/11  09:00:00,23.425,29.67448126,30.41038428,30.02111313,29.06372387,0,0,0,0,0,0,0,0,921240,104040
 06/11  10:00:00,24.44166667,31.01542951,31.82731534,30.72101069,30.09921787,0,0,0,0,0,0,0,0,349200,0
 06/11  11:00:00,25.54166667,32.51119738,33.1307147,31.95423899,31.47283861,0,0,0,0,0,0,0,0,349200,0
 06/11  12:00:00,26.64166667,33.81925895,34.03215498,33.47622659,32.99199989,0,0,0,0,0,0,0,0,349200,0
 06/11  13:00:00,27.21666667,34.97435613,34.72866972,35.19468589,34.57072057,0,0,0,0,0,0,0,0,453240,104040
 06/11  14:00:00,27.475,36.19030835,35.45780759,37.04227176,36.38010425,0,0,0,0,0,0,0,0,453240,104040
 06/11  15:00:00,27.71666667,37.16682404,36.0345803,38.76539341,38.25308364,0,0,0,0,0,0,0,0,349200,0
 06/11  16:00:00,27.56666667,37.93577526,36.50838545,40.65943214,39.82495989,0,0,0,412275.5499,0,0,0,0,349200,0
 06/11  17:00:00,27.16666667,38.52616562,36.91773547,42.52232756,40,0,0,0,1901068.035,0,0,0,0,453240,104040
 06/11  18:00:00,26.76666667,38.87881581,37.31783664,43.70429303,40,0,0,0,2230330.159,0,0,0,0,1086480,208080
 06/11  19:00:00,25.84166667,38.91625177,37.50108541,26.11813958,40,0,22186237.79,0,1440547.621,0,0,0,0,1118520,240120
 06/11  20:00:00,24.48333333,38.43605166,37.26209544,26.00000004,39.82588941,0,8607873.603,0,126471.7153,0,0,0,0,6580440,104040
 06/11  21:00:00,23.14166667,26.05117459,26.05187889,26,38.23022262,0,6502759.127,0,0,0,8686492.275,1.31E-07,4747351.602,1190520,312120
 06/11  22:00:00,22.25,26,26,26,26.05022959,0,5058111.323,0,8052484.109,0,3893082.398,5.49E-08,2824687.624,1294560,416160
 06/11  23:00:00,21.65,26,26,29.25895257,26,0,0,0,4363961.535,0,2440821.834,3.54E-08,2005945.393,557280,208080
 06/11  24:00:00,21.05,28.96541432,29.513101,30.10124718,29.70075788,0,0,0,0,0,0,0,0,687600,0
 06/12  01:00:00,20.8,29.50688306,30.17556396,29.85384123,30.38440392,0,0,0,0,0,0,0,0,349200,0
 06/12  02:00:00,20.74166667,29.52210659,30.15735996,29.53347534,30.29315239,0,0,0,0,0,0,0,0,349200,0
 06/12  03:00:00,20.7,29.40793103,29.9439524,29.22223117,30.08078614,0,0,0,0,0,0,0,0,349200,0
 06/12  04:00:00,20.875,29.23276999,29.64065486,28.91584606,29.81706229,0,0,0,0,0,0,0,0,349200,0
 06/12  05:00:00,21.175,29.0280548,29.30135862,28.62078918,29.53947336,0,0,0,0,0,0,0,0,349200,0
 06/12  06:00:00,21.475,28.8958854,29.09076563,28.39982171,29.3154898,0,0,0,0,0,0,0,0,349200,0
 06/12  07:00:00,21.95,29.24050719,29.62048863,28.71597481,28.80331717,0,0,0,0,0,0,0,0,453240,104040
 06/12  08:00:00,22.49166667,29.43352367,30.19761679,29.94061158,28.99508548,0,0,0,0,0,0,0,0,1064520,186120
 06/12  09:00:00,23.05,29.68217733,30.43773078,30.25325718,29.41225304,0,0,0,0,0,0,0,0,921240,104040
 06/12  10:00:00,23.59166667,30.28621492,30.9908511,30.73003176,30.13841492,0,0,0,0,0,0,0,0,349200,0
 06/12  11:00:00,24.09166667,31.37979898,31.93788183,31.82740361,31.24485416,0,0,0,0,0,0,0,0,349200,0
 06/12  12:00:00,24.59166667,32.54963484,32.79898977,33.16196318,32.54467988,0,0,0,0,0,0,0,0,349200,0
 06/12  13:00:00,24.975,33.56687721,33.44488204,34.48477659,33.79348729,0,0,0,0,0,0,0,0,453240,104040
 06/12  14:00:00,25.21666667,34.58742213,34.11011244,35.84245311,35.12803191,0,0,0,0,0,0,0,0,453240,104040
 06/12  15:00:00,25.475,35.39767228,34.6989481,36.52927292,36.16560745,0,0,0,0,0,0,0,0,349200,0
 06/12  16:00:00,25.25,36.03463557,35.18830056,37.07657358,36.94782096,0,0,0,0,0,0,0,0,349200,0
 06/12  17:00:00,24.59166667,36.39221595,35.43504005,37.64380281,37.47063014,0,0,0,0,0,0,0,0,453240,104040
 06/12  18:00:00,23.95,36.43659826,35.42571956,38.10877399,37.61608765,0,0,0,0,0,0,0,0,1086480,208080
 06/12  19:00:00,23.46666667,36.13171304,35.10233389,26.00050412,37.11935743,3.04E-07,11589688.31,0,0,0,0,0,0,1118520,240120
 06/12  20:00:00,23.125,35.48581418,34.60969937,26,35.84793083,0,5673119.825,0,0,0,0,0,0,6580440,104040
 06/12  21:00:00,22.76666667,26.02161758,26.02027662,26,34.34476715,0,4583492.777,0,0,0,6977057.919,8.95E-08,3401568.022,1190520,312120
 06/12  22:00:00,22.54166667,26,26,26,25.99382046,0,3680390.226,0,8308950.179,0,2892241.189,3.45E-08,2026791.589,1294560,416160
 06/12  23:00:00,22.5,26,26,28.32234931,26,0,0,0,3023997.353,0,1876665.498,3.31E-08,1437789.815,557280,208080
 06/12  24:00:00,22.44166667,28.37178656,28.62546168,28.93302398,28.81815002,0,0,0,0,0,0,0,0,687600,0
 06/13  01:00:00,22.16666667,28.80542336,29.08795476,28.73167485,29.3605319,0,0,0,0,0,0,0,0,349200,0
 06/13  02:00:00,21.70833333,28.81744299,29.03659822,28.4824696,29.30716011,0,0,0,0,0,0,0,0,349200,0
 06/13  03:00:00,21.26666667,28.72336294,28.84428893,28.22944238,29.16440486,0,0,0,0,0,0,0,0,349200,0
 06/13  04:00:00,21.21666667,28.57106973,28.58538695,27.97627604,28.97624866,0,0,0,0,0,0,0,0,349200,0
 06/13  05:00:00,21.41666667,28.3948204,28.30381826,27.7402308,28.77471534,0,0,0,0,0,0,0,0,349200,0
 06/13  06:00:00,21.61666667,28.23641982,28.05481039,27.54917213,28.60156295,0,0,0,0,0,0,0,0,349200,0
 06/13  07:00:00,21.875,28.2503578,28.04009967,27.83990013,27.98217404,0,0,0,0,0,0,0,0,453240,104040
 06/13  08:00:00,22.11666667,28.10408106,28.33982759,29.06912632,28.08494251,0,0,0,0,0,0,0,0,1064520,186120
 06/13  09:00:00,22.31666667,28.52235547,28.89864974,29.53930112,28.61867352,0,0,0,0,0,0,0,0,921240,104040
 06/13  10:00:00,22.51666667,29.26804266,29.64684223,30.07903922,29.41034405,0,0,0,0,0,0,0,0,349200,0
 06/13  11:00:00,22.71666667,30.21033455,30.46628963,31.01526729,30.40644821,0,0,0,0,0,0,0,0,349200,0
 06/13  12:00:00,22.91666667,31.16312379,31.20955066,32.05809433,31.47520153,0,0,0,0,0,0,0,0,349200,0
 06/13  13:00:00,23.11666667,32.07467973,31.86952453,33.3000102,32.54830068,0,0,0,0,0,0,0,0,453240,104040
 06/13  14:00:00,23.31666667,32.94141516,32.50233514,34.33325991,33.60221563,0,0,0,0,0,0,0,0,453240,104040
 06/13  15:00:00,23.51666667,33.69757224,33.06252356,34.94771254,34.5548745,0,0,0,0,0,0,0,0,349200,0
 06/13  16:00:00,23.25,34.19653128,33.39936925,35.32192004,35.18241386,0,0,0,0,0,0,0,0,349200,0
 06/13  17:00:00,22.70833333,34.37092132,33.46721041,35.47497918,35.34328153,0,0,0,0,0,0,0,0,453240,104040
 06/13  18:00:00,22.15,34.22532775,33.27471097,35.584535,35.11405236,0,0,0,0,0,0,0,0,1086480,208080
 06/13  19:00:00,22.075,33.82861536,32.90757684,25.97298686,34.51067084,0,9337097.421,0,0,0,0,0,0,1118520,240120
 06/13  20:00:00,22.375,33.26928447,32.51247031,26,33.50056484,0,4403805.846,0,0,0,0,0,0,6580440,104040
 06/13  21:00:00,22.675,25.99610136,26.00010602,26,32.24396347,0,3539855.266,0,0,0,5388672.082,7.18E-08,2411780.591,1190520,312120
 06/13  22:00:00,22.56666667,26,26,26,25.96517603,0,2823231.177,0,6213664.92,0,2168311.803,3.44E-08,1421827.302,1294560,416160
 06/13  23:00:00,22.225,26,26,27.70634608,26,0,0,0,2396743.393,0,1449531.449,1.88E-08,1030063.442,557280,208080
 06/13  24:00:00,21.86666667,27.88085442,27.94547652,28.18625487,28.2876259,0,0,0,0,0,0,0,0,687600,0
 06/14  01:00:00,21.64166667,28.2486711,28.27663824,28.01263411,28.7417946,0,0,0,0,0,0,0,0,349200,0
 06/14  02:00:00,21.54166667,28.25114265,28.20954505,27.8078765,28.71041945,0,0,0,0,0,0,0,0,349200,0
 06/14  03:00:00,21.44166667,28.16861343,28.03989586,27.60056896,28.6024641,0,0,0,0,0,0,0,0,349200,0
 06/14  04:00:00,21.34166667,28.03490591,27.81390291,27.38473389,28.44980849,0,0,0,0,0,0,0,0,349200,0
 06/14  05:00:00,21.24166667,27.86700491,27.5573448,27.15889906,28.26886343,0,0,0,0,0,0,0,0,349200,0
 06/14  06:00:00,21.14166667,27.61334715,27.20413867,26.83231615,28.00355451,0,0,0,0,0,0,0,0,349200,0
 06/14  07:00:00,21.275,27.50118664,27.06688449,26.92123558,27.17765447,0,0,0,0,0,0,0,0,453240,104040
 06/14  08:00:00,21.575,27.27520568,27.37745593,28.32289232,27.27935269,0,0,0,0,0,0,0,0,1064520,186120
 06/14  09:00:00,21.875,27.67996601,27.94547364,28.78301634,27.80037138,0,0,0,0,0,0,0,0,921240,104040
 06/14  10:00:00,22.175,28.45292695,28.74573357,29.36505033,28.61738065,0,0,0,0,0,0,0,0,349200,0
 06/14  11:00:00,22.41666667,29.43602687,29.62436328,30.33900185,29.65003303,0,0,0,0,0,0,0,0,349200,0
 06/14  12:00:00,22.675,30.42245883,30.41056335,31.3965717,30.75003763,0,0,0,0,0,0,0,0,349200,0
 06/14  13:00:00,22.56666667,31.28562628,31.01757546,32.54552582,31.76343079,0,0,0,0,0,0,0,0,453240,104040
 06/14  14:00:00,22.225,31.97881789,31.49565207,33.29530179,32.58521524,0,0,0,0,0,0,0,0,453240,104040
 06/14  15:00:00,21.86666667,32.32353207,31.65739685,33.2495581,32.99573505,0,0,0,0,0,0,0,0,349200,0
 06/14  16:00:00,21.525,32.47603898,31.70853549,33.07130465,33.16991655,0,0,0,0,0,0,0,0,349200,0
 06/14  17:00:00,21.225,32.57876917,31.78214036,33.42944133,33.30442736,0,0,0,0,0,0,0,0,453240,104040
 06/14  18:00:00,20.925,32.45007199,31.62884273,33.71566608,33.1640561,0,0,0,0,0,0,0,0,1086480,208080
 06/14  19:00:00,20.625,32.07691723,31.26302057,25.95314823,32.6574253,0,7712642.701,0,0,0,0,0,0,1118520,240120
 06/14  20:00:00,20.325,31.50673866,30.81164892,26,31.71681015,0,3565643.009,0,0,0,0,0,0,6580440,104040
 06/14  21:00:00,20.025,25.98532519,25.98891752,26,30.63878196,0,2817001.67,0,0,0,4148868.547,3.88E-08,1665018.656,1190520,312120
 06/14  22:00:00,19.9,26,26,26,25.96606616,0,2230390.779,0,4636789.599,0,1674442.923,3.04E-08,966367.8497,1294560,416160
 06/14  23:00:00,19.9,26,26,27.11540314,26,0,0,0,1878963.594,0,1071420.914,1.85E-08,673187.1971,557280,208080
 06/14  24:00:00,19.9,27.21547152,27.08618117,27.19295408,27.59874116,0,0,0,0,0,0,0,0,687600,0
 06/15  01:00:00,19.725,27.30832672,27.10123275,26.79949526,27.77015074,0,0,0,0,0,0,0,0,349200,0
 06/15  02:00:00,19.36666667,27.21768583,26.95636462,26.63766231,27.66280345,0,0,0,0,0,0,0,0,349200,0
 06/15  03:00:00,19.025,27.05482293,26.7194467,26.38911449,27.48931802,0,0,0,0,0,0,0,0,349200,0
 06/15  04:00:00,18.78333333,26.8690537,26.45695793,26.14459542,27.29584658,0,0,0,0,0,0,0,0,349200,0
 06/15  05:00:00,18.58333333,26.66959542,26.18280068,25.90347074,27.08825631,0,0,0,0,0,0,0,0,349200,0
 06/15  06:00:00,18.38333333,26.42741182,25.85829265,25.61032681,26.83917528,0,0,0,0,0,0,0,0,349200,0
 06/15  07:00:00,18.35833333,26.26851845,25.65766611,25.67119613,25.91451408,0,0,0,0,0,0,0,0,453240,104040
 06/15  08:00:00,18.51666667,25.80069314,25.73185411,26.85647512,25.8221619,0,0,0,0,0,0,0,0,1064520,186120
 06/15  09:00:00,18.65833333,25.79582247,25.90235965,27.02509799,25.99851314,0,0,0,0,0,0,0,0,921240,104040
 06/15  10:00:00,18.7,26.0792937,26.22262311,27.07174305,26.36849719,0,0,0,0,0,0,0,0,349200,0
 06/15  11:00:00,18.7,26.58167595,26.6917512,27.70319043,26.95724287,0,0,0,0,0,0,0,0,349200,0
 06/15  12:00:00,18.7,27.07831105,27.06505404,28.22766234,27.52663113,0,0,0,0,0,0,0,0,349200,0
 06/15  13:00:00,18.75833333,27.56862314,27.42469782,28.92035827,28.08830132,0,0,0,0,0,0,0,0,453240,104040
 06/15  14:00:00,18.91666667,28.08834882,27.83277757,29.66898819,28.69930792,0,0,0,0,0,0,0,0,453240,104040
 06/15  15:00:00,19.05833333,28.44895898,28.04401026,29.76315073,29.11976433,0,0,0,0,0,0,0,0,349200,0
 06/15  16:00:00,18.98333333,28.65718759,28.1467782,29.53437417,29.34907234,0,0,0,0,0,0,0,0,349200,0
 06/15  17:00:00,18.84166667,28.75001129,28.186003,29.75427626,29.43455093,0,0,0,0,0,0,0,0,453240,104040
 06/15  18:00:00,18.68333333,28.57075201,27.95005534,29.88187015,29.19817833,0,0,0,0,0,0,0,0,1086480,208080
 06/15  19:00:00,18.6,28.22978005,27.61179602,25.83069683,28.75638608,0,3805126.663,0,0,0,0,0,0,1118520,240120
 06/15  20:00:00,18.65833333,27.84703963,27.31681868,26,28.20385334,0,2218285.804,0,0,0,0,0,0,6580440,104040
 06/15  21:00:00,18.7,25.98337545,25.98680613,26,27.62374356,0,1692771.479,0,0,0,1749518.279,7.67E-09,369796.7576,1190520,312120
 06/15  22:00:00,18.7,26,26,26,25.97763854,0,1322486.626,0,1486436.043,0,815502.061,4.35E-09,207485.5673,1294560,416160
 06/15  23:00:00,18.75833333,26,26,26.17228583,26,0,0,0,1091297.471,0,536695.4977,2.71E-09,142562.7881,557280,208080
 06/15  24:00:00,18.8,26.4185296,25.90592044,25.94827585,26.84026604,0,0,0,0,0,0,0,0,687600,0
 06/16  01:00:00,18.85833333,26.28613697,25.67292351,25.63170954,26.77650498,0,0,0,0,0,0,0,0,349200,0
 06/16  02:00:00,18.9,26.1526127,25.49455904,25.4734115,26.65638972,0,0,0,0,0,0,0,0,349200,0
 06/16  03:00:00,18.95833333,25.95776629,25.23589402,25.20659929,26.45671615,0,0,0,0,0,0,0,0,349200,0
 06/16  04:00:00,18.94166667,25.76226053,24.9885222,24.92903346,26.24991978,0,0,0,0,0,0,0,0,349200,0
 06/16  05:00:00,18.84166667,25.61733173,24.81295172,24.81334732,26.09927473,0,0,0,0,0,0,0,0,349200,0
 06/16  06:00:00,18.74166667,25.43731997,24.58242359,24.59481087,25.91169254,0,0,0,0,0,0,0,0,349200,0
 06/16  07:00:00,18.7,25.33894979,24.47100468,24.7384976,24.99678188,0,0,0,0,0,0,0,0,453240,104040
 06/16  08:00:00,18.75833333,24.86762523,24.59926619,25.98276744,24.91992194,0,0,0,0,0,0,0,0,1064520,186120
 06/16  09:00:00,18.8,24.89713147,24.84914363,26.15059355,25.15214789,0,0,0,0,0,0,0,0,921240,104040
 06/16  10:00:00,18.975,25.22054644,25.23498761,26.31896806,25.55941858,0,0,0,0,0,0,0,0,349200,0
 06/16  11:00:00,19.275,25.75153781,25.74630742,26.97058498,26.17662986,0,0,0,0,0,0,0,0,349200,0
 06/16  12:00:00,19.575,26.29687897,26.19505711,27.57096251,26.79769176,0,0,0,0,0,0,0,0,349200,0
 06/16  13:00:00,19.875,26.84174552,26.62517571,28.34139527,27.41690495,0,0,0,0,0,0,0,0,453240,104040
 06/16  14:00:00,20.23333333,27.41140611,27.10243007,29.11921073,28.07603493,0,0,0,0,0,0,0,0,453240,104040
 06/16  15:00:00,20.575,27.91109661,27.49510876,29.42335297,28.64889434,0,0,0,0,0,0,0,0,349200,0
 06/16  16:00:00,20.99166667,28.30148834,27.79311626,29.4368133,29.07987703,0,0,0,0,0,0,0,0,349200,0
 06/16  17:00:00,21.43333333,28.53107739,27.95420047,29.68096486,29.29609868,0,0,0,0,0,0,0,0,453240,104040
 06/16  18:00:00,21.89166667,28.57133961,27.95670361,30.04198082,29.28817463,0,0,0,0,0,0,0,0,1086480,208080
 06/16  19:00:00,22.1,28.44569808,27.83060001,25.8640659,29.0707052,0,4714337.975,0,0,0,0,0,0,1118520,240120
 06/16  20:00:00,22.1,28.19167192,27.64598061,26,28.62349993,0,2566254.677,0,0,0,0,0,0,6580440,104040
 06/16  21:00:00,22.1,25.97959907,25.98144375,26,28.17021244,0,2002295.425,0,0,0,1984594.342,8.95E-09,515925.028,1190520,312120
 06/16  22:00:00,22.275,26,26,26,25.96908149,0,1626802.597,0,1996762.768,0,994248.2377,6.93E-09,346888.8053,1294560,416160
 06/16  23:00:00,22.575,26,26,26.57842965,26,0,0,0,1359728.211,0,713497.1614,5.36E-09,280301.4903,557280,208080
 06/16  24:00:00,22.875,26.91209802,26.4569412,26.63832253,27.35671496,0,0,0,0,0,0,0,0,687600,0
 06/17  01:00:00,23.11666667,26.99119555,26.4346342,26.45703137,27.50175451,0,0,0,0,0,0,0,0,349200,0
 06/17  02:00:00,23.375,27.01794472,26.42868725,26.47348791,27.54071927,0,0,0,0,0,0,0,0,349200,0
 06/17  03:00:00,23.61666667,26.99105243,26.3435989,26.38281906,27.50588363,0,0,0,0,0,0,0,0,349200,0
 06/17  04:00:00,23.05833333,26.93955152,26.23799407,26.2375889,27.44047286,0,0,0,0,0,0,0,0,349200,0
 06/17  05:00:00,21.9,26.88628237,26.14353599,26.17489731,27.37767858,0,0,0,0,0,0,0,0,349200,0
 06/17  06:00:00,20.75833333,26.75479449,25.94376231,25.96187495,27.23434212,0,0,0,0,0,0,0,0,349200,0
 06/17  07:00:00,20.35833333,26.69729235,25.87813169,26.12940326,26.4238102,0,0,0,0,0,0,0,0,453240,104040
 06/17  08:00:00,20.51666667,26.42438711,26.18899822,27.45959048,26.48132975,0,0,0,0,0,0,0,0,1064520,186120
 06/17  09:00:00,20.65833333,26.83792591,26.85411525,27.95879217,26.99036604,0,0,0,0,0,0,0,0,921240,104040
 06/17  10:00:00,21.225,27.74391154,27.85112083,28.60385763,27.87010722,0,0,0,0,0,0,0,0,349200,0
 06/17  11:00:00,22.06666667,28.92090871,28.97315493,29.76517439,29.04742301,0,0,0,0,0,0,0,0,349200,0
 06/17  12:00:00,22.925,30.12878753,29.97646395,31.05205417,30.339059,0,0,0,0,0,0,0,0,349200,0
 06/17  13:00:00,23.125,31.22502668,30.82493026,32.37347147,31.60351138,0,0,0,0,0,0,0,0,453240,104040
 06/17  14:00:00,22.76666667,32.32735208,31.65027126,33.71756166,32.9381238,0,0,0,0,0,0,0,0,453240,104040
 06/17  15:00:00,22.425,33.14017242,32.2623921,34.33218624,33.93593937,0,0,0,0,0,0,0,0,349200,0
 06/17  16:00:00,22.35833333,33.72253615,32.71182298,34.72227838,34.61560133,0,0,0,0,0,0,0,0,349200,0
 06/17  17:00:00,22.4,34.0147327,32.91837089,35.08343028,34.94912944,0,0,0,0,0,0,0,0,453240,104040
 06/17  18:00:00,22.45833333,33.99840227,32.86767211,35.39889283,34.90925043,0,0,0,0,0,0,0,0,1086480,208080
 06/17  19:00:00,22.26666667,33.67776355,32.56498888,25.97342526,34.40879148,0,9533075.779,0,0,0,0,0,0,1118520,240120
 06/17  20:00:00,21.80833333,33.09671551,32.13796455,26,33.36039278,0,4331069.427,0,0,0,0,0,0,6580440,104040
